maleimide_5s_24m_bilin.pkl,4,5,0.028675566022799002
maleimide_5s_24m_bilin.pkl,4,6,0.05719553712491267
maleimide_5s_24m_bilin.pkl,4,7,0.0806340208213269
maleimide_5s_24m_bilin.pkl,4,8,0.10980822608236984
maleimide_5s_24m_bilin.pkl,4,9,0.1167800055965553
maleimide_5s_24m_bilin.pkl,8,1,0.013222272754858495
maleimide_5s_24m_bilin.pkl,8,10,0.856041963929791
maleimide_5s_24m_bilin.pkl,8,2,0.02455148229646792
maleimide_5s_24m_bilin.pkl,8,24,2.8064430061370476
maleimide_5s_24m_bilin.pkl,8,3,0.039870099493016814
maleimide_5s_24m_bilin.pkl,8,4,0.04869789109436335
maleimide_5s_24m_bilin.pkl,8,5,0.12976077259513422
maleimide_5s_24m_bilin.pkl,8,6,0.2197101121001915
maleimide_5s_24m_bilin.pkl,8,7,0.29097103581311656
maleimide_5s_24m_bilin.pkl,8,8,0.3859183009537528
maleimide_5s_24m_bilin.pkl,8,9,0.41468898663429393
maleimide_5s_24m_nobilin.pkl,16,1,0.05493388690054389
maleimide_5s_24m_nobilin.pkl,16,10,2.4368178743343645
maleimide_5s_24m_nobilin.pkl,16,2,0.1076248650910079
maleimide_5s_24m_nobilin.pkl,16,24,10.734531576517384
maleimide_5s_24m_nobilin.pkl,16,3,0.1815224901208221
maleimide_5s_24m_nobilin.pkl,16,4,0.22531112767565847
maleimide_5s_24m_nobilin.pkl,16,5,0.631045229600177
maleimide_5s_24m_nobilin.pkl,16,6,0.9024640706025783
maleimide_5s_24m_nobilin.pkl,16,7,1.1338978902155912
maleimide_5s_24m_nobilin.pkl,16,8,1.4455866815499068
maleimide_5s_24m_nobilin.pkl,16,9,1.5557061263648029
maleimide_5s_24m_nobilin.pkl,4,1,0.0049282237850890535
maleimide_5s_24m_nobilin.pkl,4,10,0.3477750543003999
maleimide_5s_24m_nobilin.pkl,4,2,0.008122502643967511
maleimide_5s_24m_nobilin.pkl,4,24,0.7940559176050117
maleimide_5s_24m_nobilin.pkl,4,3,0.011782643585959835
maleimide_5s_24m_nobilin.pkl,4,4,0.013413359779674002
maleimide_5s_24m_nobilin.pkl,4,5,0.028478876753222172
maleimide_5s_24m_nobilin.pkl,4,6,0.05692125271166576
maleimide_5s_24m_nobilin.pkl,4,7,0.08027301962044578
maleimide_5s_24m_nobilin.pkl,4,8,0.10934807245854664
maleimide_5s_24m_nobilin.pkl,4,9,0.11630601240571868
maleimide_5s_24m_nobilin.pkl,8,1,0.013222272754858492
maleimide_5s_24m_nobilin.pkl,8,10,0.8512814453734304
maleimide_5s_24m_nobilin.pkl,8,2,0.02455148229646787
maleimide_5s_24m_nobilin.pkl,8,24,2.7912653215872885
maleimide_5s_24m_nobilin.pkl,8,3,0.0398269224807945
maleimide_5s_24m_nobilin.pkl,8,4,0.04841379830603984
maleimide_5s_24m_nobilin.pkl,8,5,0.12792529447295695
maleimide_5s_24m_nobilin.pkl,8,6,0.2172561569842102
maleimide_5s_24m_nobilin.pkl,8,7,0.2877508338608125
maleimide_5s_24m_nobilin.pkl,8,8,0.38176711432947324
maleimide_5s_24m_nobilin.pkl,8,9,0.4103996513061659
no4a_dimer.pkl,16,10,0.32984119810020174
no4a_dimer.pkl,16,1,0.06491860422461015
no4a_dimer.pkl,16,2,0.08508008974005088
no4a_dimer.pkl,16,21,1.3044499593837309
no4a_dimer.pkl,16,3,0.11659739696463135
no4a_dimer.pkl,16,4,0.1310067377528905
no4a_dimer.pkl,16,5,0.18346228915305954
no4a_dimer.pkl,16,6,0.19495392123349636
no4a_dimer.pkl,16,7,0.2303758476821007
no4a_dimer.pkl,16,8,0.25740696010222236
no4a_dimer.pkl,16,9,0.3168232443032197
no4a_dimer.pkl,4,1,0.00025409262081047885
no4a_dimer.pkl,4,10,0.00869613628960739
no4a_dimer.pkl,4,2,0.0005405993850125704
no4a_dimer.pkl,4,21,0.051714543635390894
no4a_dimer.pkl,4,3,0.0008807404866142316
no4a_dimer.pkl,4,4,0.001336570692111242
no4a_dimer.pkl,4,5,0.0022658178214168684
no4a_dimer.pkl,4,6,0.0026144208075038694
no4a_dimer.pkl,4,7,0.0036684153824252524
no4a_dimer.pkl,4,8,0.004109866596554821
no4a_dimer.pkl,4,9,0.008267194559314212
no4a_dimer.pkl,8,10,0.057434127858687255
no4a_dimer.pkl,8,1,0.007481468836209435
no4a_dimer.pkl,8,2,0.010231374934507898
no4a_dimer.pkl,8,21,0.27325495951755696
no4a_dimer.pkl,8,3,0.0143168293169537
no4a_dimer.pkl,8,4,0.017012524728777574
no4a_dimer.pkl,8,5,0.02464397764621134
no4a_dimer.pkl,8,6,0.026783536361677324
no4a_dimer.pkl,8,7,0.033168702932246434
no4a_dimer.pkl,8,8,0.037865143278636354
no4a_dimer.pkl,8,9,0.05466230170295072
no4a_monomer.pkl,16,1,0.0462666943094128
no4a_monomer.pkl,16,10,2.2304216734799165
no4a_monomer.pkl,16,19,12.577622560299478
no4a_monomer.pkl,16,2,0.09961497198895675
no4a_monomer.pkl,16,3,0.17362732303638753
no4a_monomer.pkl,16,4,0.321695610239718
no4a_monomer.pkl,16,5,0.38506706762213766
no4a_monomer.pkl,16,6,0.8551499867971772
no4a_monomer.pkl,16,7,1.126505412927521
no4a_monomer.pkl,16,8,1.5933937971788632
no4a_monomer.pkl,16,9,1.8563366419083056
no4a_monomer.pkl,2,10,0.12950932561528847
no4a_monomer.pkl,2,1,0.04232920915345631
no4a_monomer.pkl,2,11,0.13006436162358917
no4a_monomer.pkl,2,12,0.13104181509132112
no4a_monomer.pkl,2,13,0.14204813847706607
no4a_monomer.pkl,2,14,0.15709273249481048
no4a_monomer.pkl,2,15,0.24956275663322547
no4a_monomer.pkl,2,19,0.27812422707684326
no4a_monomer.pkl,2,2,0.04879556333439057
no4a_monomer.pkl,2,3,0.05410881801755641
no4a_monomer.pkl,2,4,0.06173105151989193
no4a_monomer.pkl,2,5,0.06650258075995893
no4a_monomer.pkl,2,6,0.08605908998013845
no4a_monomer.pkl,2,7,0.09483839309584904
no4a_monomer.pkl,2,8,0.10778804343076269
no4a_monomer.pkl,2,9,0.11657909475875215
no4a_monomer.pkl,4,10,0.34561646211576996
no4a_monomer.pkl,4,1,0.04299131345470828
no4a_monomer.pkl,4,19,1.0239639668461897
no4a_monomer.pkl,4,2,0.058913657725809074
no4a_monomer.pkl,4,3,0.0739645934359443
no4a_monomer.pkl,4,4,0.10478633721119969
no4a_monomer.pkl,4,5,0.11705699401890662
no4a_monomer.pkl,4,6,0.18121625683947626
no4a_monomer.pkl,4,7,0.2130219291337605
no4a_monomer.pkl,4,8,0.2633498943266192
no4a_monomer.pkl,4,9,0.29719449724045466
no4a_monomer.pkl,8,1,0.04416766473345785
no4a_monomer.pkl,8,10,0.8640238135425606
no4a_monomer.pkl,8,19,3.478764872139429
no4a_monomer.pkl,8,2,0.07450634118884358
no4a_monomer.pkl,8,3,0.10857147852880043
no4a_monomer.pkl,8,4,0.18173050770030347
no4a_monomer.pkl,8,5,0.2091040380368936
no4a_monomer.pkl,8,6,0.38456206636086987
no4a_monomer.pkl,8,7,0.4787650767806143
no4a_monomer.pkl,8,8,0.6355789193443596
no4a_monomer.pkl,8,9,0.7295724349630393
pentacene_20s_102m.pkl,16,102,560.3526982795496
pentacene_20s_102m.pkl,16,1,0.4379202274801452
pentacene_20s_102m.pkl,16,10,5.357747905497518
pentacene_20s_102m.pkl,16,20,32.42613050370932
pentacene_20s_102m.pkl,16,2,0.7193382679839767
pentacene_20s_102m.pkl,16,3,0.9906966360079386
pentacene_20s_102m.pkl,16,4,1.7643221856930054
pentacene_20s_102m.pkl,16,5,2.1089152677651155
pentacene_20s_102m.pkl,16,60,317.34096270491364
pentacene_20s_102m.pkl,16,6,2.806455647468999
pentacene_20s_102m.pkl,16,7,3.1855401797714893
pentacene_20s_102m.pkl,16,8,3.7855796644966517
pentacene_20s_102m.pkl,16,9,4.464525945476794
pentacene_20s_102m.pkl,4,10,0.8105525738758204
pentacene_20s_102m.pkl,4,1,0.11206290006956315
pentacene_20s_102m.pkl,4,102,18.559074576045656
pentacene_20s_102m.pkl,4,2,0.18130287525024133
pentacene_20s_102m.pkl,4,20,2.76195946355753
pentacene_20s_102m.pkl,4,3,0.23387535476053706
pentacene_20s_102m.pkl,4,4,0.34434756764796376
pentacene_20s_102m.pkl,4,5,0.38696527752782683
pentacene_20s_102m.pkl,4,60,14.519731512320101
pentacene_20s_102m.pkl,4,6,0.5006310241464245
pentacene_20s_102m.pkl,4,7,0.5452614654263743
pentacene_20s_102m.pkl,4,8,0.6214336397636907
pentacene_20s_102m.pkl,4,9,0.6952273443485747
pentacene_20s_102m.pkl,8,10,2.023855537091388
pentacene_20s_102m.pkl,8,102,102.48545080483464
pentacene_20s_102m.pkl,8,1,0.22598783792485175
pentacene_20s_102m.pkl,8,2,0.37076193269676366
pentacene_20s_102m.pkl,8,20,9.054024264685518
pentacene_20s_102m.pkl,8,3,0.4916831622428684
pentacene_20s_102m.pkl,8,4,0.7788001199298008
pentacene_20s_102m.pkl,8,5,0.8951975503318998
pentacene_20s_102m.pkl,8,60,68.84758866086743
pentacene_20s_102m.pkl,8,6,1.1608279377564035
pentacene_20s_102m.pkl,8,7,1.2927596770764365
pentacene_20s_102m.pkl,8,8,1.4987067591524839
pentacene_20s_102m.pkl,8,9,1.7159009019596714
